url_path,views_total,views_unique
/ichwars/PrintOps,10,6
/ichwars/PrintOps/issues,2,2
/ichwars/PrintOps/releases,2,2
/ichwars/PrintOps/issues/116,1,1
/ichwars/PrintOps/issues/126,1,1
/ichwars/PrintOps/releases/tag/v1.2.7.8,1,1
