url_path,views_total,views_unique
/ichwars/PrintOps,28,6
/ichwars/PrintOps/pulls,11,1
/ichwars/PrintOps/actions,8,2
/ichwars/PrintOps/issues,5,2
/ichwars/PrintOps/blob/main/docs/README.md,3,3
/ichwars/PrintOps/releases,3,1
/ichwars/PrintOps/blob/main/install/README.md,2,2
/ichwars/PrintOps/issues/63,2,2
/ichwars/PrintOps/pull/68,2,1
/ichwars/PrintOps/releases/tag/v1.2.7.7,2,1
