url_path,views_total,views_unique
/ichwars/PrintOps,27,5
/ichwars/PrintOps/pulls,13,1
/ichwars/PrintOps/actions,12,2
/ichwars/PrintOps/issues,5,2
/ichwars/PrintOps/blob/main/docs/README.md,3,3
/ichwars/PrintOps/actions/runs/30365941767,3,1
/ichwars/PrintOps/releases,3,1
/ichwars/PrintOps/blob/main/install/README.md,2,2
/ichwars/PrintOps/issues/63,2,2
/ichwars/PrintOps/actions/runs/30388104318,2,1
