url_path,views_total,views_unique
/ichwars/PrintOps,29,4
/ichwars/PrintOps/actions,18,2
/ichwars/PrintOps/pulls,14,1
/ichwars/PrintOps/issues,3,2
/ichwars/PrintOps/actions/runs/30365941767,3,1
/ichwars/PrintOps/actions/runs/30238947994,2,1
/ichwars/PrintOps/actions/runs/30388104318,2,1
/ichwars/PrintOps/blob/main/CHANGELOG.md,2,1
/ichwars/PrintOps/blob/main/install/README.md,2,1
/ichwars/PrintOps/pull/68,2,1
