url_path,views_total,views_unique
/ichwars/PrintOps,21,4
/ichwars/PrintOps/actions,11,2
/ichwars/PrintOps/pulls,5,2
/ichwars/PrintOps/actions/runs/30365941767,3,1
/ichwars/PrintOps/actions/runs/30238947994,2,1
/ichwars/PrintOps/actions/runs/30388104318,2,1
/ichwars/PrintOps/blob/main/install/README.md,2,1
/ichwars/PrintOps/actions/runs/30067124867,1,1
/ichwars/PrintOps/actions/runs/30067124868,1,1
/ichwars/PrintOps/actions/runs/30067124908,1,1
