url_path,views_total,views_unique
/maziggy/bambuddy,3735,2038
/maziggy/bambuddy/issues,1161,277
/maziggy/bambuddy/releases,445,256
/maziggy/bambuddy/releases/tag/v0.2.4.8,298,224
/maziggy/bambuddy/pulls,191,95
/maziggy/bambuddy/blob/main/docker-compose.yml,115,77
/maziggy/bambuddy/releases/tag/v0.2.4.7,88,70
/maziggy/bambuddy/blob/main/slicer-api/README.md,84,63
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,82,74
/maziggy/bambuddy/tree/main/slicer-api,74,44
