url_path,views_total,views_unique
/maziggy/bambuddy,4727,2709
/maziggy/bambuddy/issues,1164,312
/maziggy/bambuddy/releases,460,251
/maziggy/bambuddy/pulls,229,101
/maziggy/bambuddy/releases/tag/v0.2.4.7,206,154
/maziggy/bambuddy/releases/tag/v0.2.4.8,175,140
/maziggy/bambuddy/blob/main/docker-compose.yml,119,84
/maziggy/bambuddy/blob/main/docs/images/proxy-mode-diagram.png,115,105
/maziggy/bambuddy/blob/main/slicer-api/README.md,105,71
/maziggy/bambuddy/tree/main,101,69
